symbol,publishedDate,title,image,site,text,url
ULTA,2024-09-05 21:01:00,3 reasons why the Ulta Beauty stock price is about to get ugly,https://images.financialmodelingprep.com/news/3-reasons-why-the-ulta-beauty-stock-price-is-20240905.jpg,invezz.com,Ulta Beauty (ULTA) stock price is stuck in a deep bear market as concerns about its business grows. It has crashed by over 36% from its highest point this year and is hovering near its lowest point since May 2022.,https://invezz.com/news/2024/09/06/reasons-why-the-ulta-beauty-stock-price-is-about-to-get-ugly/
ULTA,2024-09-05 15:55:47,"Six consumer stocks poised for growth in 2024, according to UBS",https://images.financialmodelingprep.com/news/six-consumer-stocks-poised-for-growth-in-2024-according-20240905.jpg,proactiveinvestors.com,"UBS is bullish on several consumer stocks for the rest of 2024, according to a new report from the investment bank. Analysts highlighted six companies they believe have strong growth potential, emphasizing what they see as compelling investment opportunities due to their ability to outperform peers, driven by factors such as robust top-line growth (like Colgate-Palmolive), margin recovery and stabilization (Target), record bookings (Royal Caribbean), positive sales momentum (Domino's), and the potential for market expansion (On Holding AG).",https://www.proactiveinvestors.com/companies/news/1055642
ULTA,2024-09-05 07:00:00,Ulta Beauty Is A Beautiful Value Stock,https://images.financialmodelingprep.com/news/ulta-beauty-is-a-beautiful-value-stock-20240905.jpg,seekingalpha.com,"Ulta Beauty's stock has shifted from growth to value, trading at a P/E ratio of less than 15x, presenting a potential buying opportunity. Despite recent setbacks, Ulta remains a key tenant for many shopping center REITs with strong financials and growth prospects. Berkshire Hathaway's recent investment in Ulta signals confidence in the company's future, despite its Q2 earnings miss and reduced guidance.",https://seekingalpha.com/article/4719026-ulta-beauty-is-a-beautiful-value-stock
ULTA,2024-09-04 10:37:10,Wall Street Analysts Think Ulta (ULTA) Is a Good Investment: Is It?,https://images.financialmodelingprep.com/news/wall-street-analysts-think-ulta-ulta-is-a-good-20240904.jpg,zacks.com,"Investors often turn to recommendations made by Wall Street analysts before making a Buy, Sell, or Hold decision about a stock. While media reports about rating changes by these brokerage-firm employed (or sell-side) analysts often affect a stock's price, do they really matter?",https://www.zacks.com/stock/news/2331275/wall-street-analysts-think-ulta-ulta-is-a-good-investment-is-it?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|average_broker_rating-2331275
ULTA,2024-09-04 09:53:00,Newest Warren Buffett Holding Sees Its Shares Sink After Lowering Its Forecast. Is It Time to Buy the Dip?,https://images.financialmodelingprep.com/news/newest-warren-buffett-holding-sees-its-shares-sink-after-20240904.jpg,fool.com,"For the second straight quarter, Ulta lowered its full-year guidance. The company has been facing intensified competitive pressures.",https://www.fool.com/investing/2024/09/04/newest-warren-buffett-holding-sees-its-shares-sink/
ULTA,2024-09-04 08:56:16,Warren Buffett's Best Bets: 3 Stocks The Oracle Is Buying Hand Over Fist,https://images.financialmodelingprep.com/news/warren-buffetts-best-bets-3-stocks-the-oracle-is-20240904.jpg,247wallst.com,Investors hang on Warren Buffett's every move because he is the greatest investor of our time.,https://247wallst.com/investing/2024/09/04/warren-buffetts-best-bets-3-stocks-the-oracle-is-buying-hand-over-fist/
ULTA,2024-09-03 07:00:13,Ulta's Stock Dip: Analysts Say Seize This Buying Opportunity,https://images.financialmodelingprep.com/news/ultas-stock-dip-analysts-say-seize-this-buying-opportunity-20240903.jpg,marketbeat.com,"Technically speaking, a bottom in stock prices isn't a bottom until it's been confirmed by a second bounce, and Ulta NASDAQ: ULTA is a prime example. The first entry signal is typically the strongest and provides the biggest gains but also comes with the most risk.",https://www.marketbeat.com/stock-ideas/ultas-stock-dip-analysts-say-seize-this-buying-opportunity/
ULTA,2024-08-30 17:45:55,Ulta Beauty's Ugly Day,https://images.financialmodelingprep.com/news/ulta-beautys-ugly-day-20240830.jpg,seekingalpha.com,"Ulta Beauty, Inc.'s Q2 2024 results disappointed, with revenue and earnings below analyst expectations, leading to a 7% stock drop at one point during the day. Despite challenges, Ulta Beauty remains a strong, growing business with no debt, $414 million in cash, and an ongoing $2 billion share buyback program. The company's valuation is attractive, and management's confidence in share buybacks highlights the stock's perceived undervaluation, making it a compelling investment opportunity.",https://seekingalpha.com/article/4718272-ulta-beauty-ugly-day
ULTA,2024-08-30 13:01:28,"ULTA Lags on Q2 Earnings, Cuts FY24 View Amid Weak Consumer Spending",https://images.financialmodelingprep.com/news/ulta-lags-on-q2-earnings-cuts-fy24-view-amid-weak-20240830.jpg,zacks.com,ULTA's Q2 results reflect lower earnings amid a dynamic operating environment. This suggests strained consumer spending.,https://www.zacks.com/stock/news/2329903/ulta-lags-on-q2-earnings-cuts-fy24-view-amid-weak-consumer-spending?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2329903
ULTA,2024-08-30 12:44:01,Ulta Beauty Store Sales Hit by Increased Competition and Market Shifts,https://images.financialmodelingprep.com/news/ulta-beauty-store-sales-hit-by-increased-competition-and-20240830.jpg,pymnts.com,"Amid escalating competitive pressures, Ulta Beauty is facing a challenging retail environment that impacted its store performance in the second quarter, according to earnings results. Although the beauty sector remains strong, the rapid influx of new competitors has challenged Ulta's ability to sustain its market share, particularly in the prestige beauty category.",https://www.pymnts.com/news/retail/2024/ulta-beauty-store-sales-hit-increased-competition-market-shifts/
ULTA,2024-08-30 10:46:53,Ulta Beauty slashes full-year forecasts after weak second quarter,https://images.financialmodelingprep.com/news/ulta-beauty-slashes-fullyear-forecasts-after-weak-second-quarter-20240830.jpg,proactiveinvestors.com,"Ulta Beauty Inc (NASDAQ:ULTA) shares moved lower after the cosmetics retailer lowered its full-year sales and profit guidance on the back of a disappointing quarter. Full-year sales are now expected to be in the range of $11 billion to $11.2 billion, down from earlier guidance of $11.5 billion to $11.6 billion.",https://www.proactiveinvestors.com/companies/news/1055201
ULTA,2024-08-30 08:29:03,"Ulta Beauty Reports Downbeat Results, Joins Elastic And Other Big Stocks Moving Lower In Friday's Pre-Market Session",https://images.financialmodelingprep.com/news/ulta-beauty-reports-downbeat-results-joins-elastic-and-other-20240830.jpg,benzinga.com,"U.S. stock futures were higher this morning, with the Nasdaq futures gaining around 100 points on Friday.",https://www.benzinga.com/news/24/08/40650503/ulta-beauty-reports-downbeat-results-joins-elastic-and-other-big-stocks-moving-lower-in-fridays-pre
ULTA,2024-08-30 08:08:00,"Ulta Beauty Slashes Outlook On Q2 Miss, Traffic Drop; Shares Fall",https://images.financialmodelingprep.com/news/ulta-beauty-slashes-outlook-on-q2-miss-traffic-drop-shares-20240830.jpg,investors.com,Ulta Beauty noted a decline in traffic and cut its full-year forecast after Q2 results missed both internal and analyst estimates.,https://www.investors.com/news/ulta-beauty-stock-q2-earnings-outlook/
ULTA,2024-08-30 04:46:00,Ulta Beauty Stock Dives After Earnings Miss. Why Berkshire Hathaway Sees Potential.,https://images.financialmodelingprep.com/news/ulta-beauty-stock-dives-after-earnings-miss-why-berkshire-hathaway-20240830.jpg,barrons.com,The retailer's CEO said in May that the chain has faced increasing challenges in terms of its market share.,https://www.barrons.com/articles/ulta-beauty-earnings-stock-price-7b6b352e
ULTA,2024-08-29 22:53:08,"Ulta Beauty, Inc. (ULTA) Q2 2024 Earnings Call Transcript",https://images.financialmodelingprep.com/news/ulta-beauty-inc-ulta-q2-2024-earnings-call-transcript-20240829.jpg,seekingalpha.com,"Ulta Beauty, Inc. (NASDAQ:ULTA ) Q2 2024 Earnings Conference Call August 29, 2024 4:30 PM ET Company Participants Kiley Rawlins - VP, IR Dave Kimbell - CEO Paula Oyibo - CFO Kecia Steelman - President & COO Conference Call Participants Steven Forbes - Guggenheim Securities Amy Teske - Baird Michael Lasser - UBS Rupesh Parikh - Oppenheimer Kelly Crago - Citi Korinne Wolfmeyer - Piper Sandler Juliana Duque - Wells Fargo Michael Baker - D.A. Davidson Ashley Helgans - Jefferies Olivia Tong - Raymond James Susan Anderson - Canaccord Genuity Operator Good afternoon, and welcome to Ulta's Beauty's Conference Call to discuss results for the Ulta Beauty Second Quarter 2024 Earnings Results.",https://seekingalpha.com/article/4718061-ulta-beauty-inc-ulta-q2-2024-earnings-call-transcript
ULTA,2024-08-29 19:01:17,Ulta (ULTA) Q2 Earnings: How Key Metrics Compare to Wall Street Estimates,https://images.financialmodelingprep.com/news/ulta-ulta-q2-earnings-how-key-metrics-compare-to-20240829.jpg,zacks.com,"The headline numbers for Ulta (ULTA) give insight into how the company performed in the quarter ended July 2024, but it may be worthwhile to compare some of its key metrics to Wall Street estimates and the year-ago actuals.",https://www.zacks.com/stock/news/2329256/ulta-ulta-q2-earnings-how-key-metrics-compare-to-wall-street-estimates?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm-2329256
ULTA,2024-08-29 18:16:06,Ulta Beauty (ULTA) Misses Q2 Earnings and Revenue Estimates,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-misses-q2-earnings-and-revenue-estimates-20240829.jpg,zacks.com,"Ulta Beauty (ULTA) came out with quarterly earnings of $5.30 per share, missing the Zacks Consensus Estimate of $5.45 per share. This compares to earnings of $6.02 per share a year ago.",https://www.zacks.com/stock/news/2329220/ulta-beauty-ulta-misses-q2-earnings-and-revenue-estimates?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_4-2329220
ULTA,2024-08-29 16:27:36,"Ulta misses Wall Street expectations, trims guidance after quarterly sales decline",https://images.financialmodelingprep.com/news/ulta-misses-wall-street-expectations-trims-guidance-after-quarterly-20240829.jpg,cnbc.com,"Ulta Beauty fell short of second-quarter expectations and trimmed its full-year guidance. Comparable sales for the second quarter fell 1.2%, compared to an 8% increase a year earlier.",https://www.cnbc.com/2024/08/29/ulta-earnings-q2-2024.html
ULTA,2024-08-28 14:28:56,What's In Store For Ulta Beauty This Earnings Season? Analyst Predicts Lower Margins,https://images.financialmodelingprep.com/news/whats-in-store-for-ulta-beauty-this-earnings-season-20240828.jpg,benzinga.com,"JP Morgan analyst Christopher Horvers reiterated an Overweight rating on Ulta Beauty, Inc. ULTA, lowering the price forecast to $450 from $544.",https://www.benzinga.com/analyst-ratings/analyst-color/24/08/40609609/whats-in-store-for-ulta-beauty-this-earnings-season-analyst-predicts-lower-margins
ULTA,2024-08-28 11:18:00,Is Ulta Beauty Stock Going to $485? 1 Wall Street Analyst Thinks So.,https://images.financialmodelingprep.com/news/is-ulta-beauty-stock-going-to-485-1-wall-20240828.jpg,fool.com,"A recent purchase of the retailer's shares by Warren Buffett's Berkshire Hathaway has attracted much attention. One pundit reduced his price target, but steadfastly maintained his bullish outlook on the stock.",https://www.fool.com/investing/2024/08/28/is-ulta-beauty-stock-going-to-485-1-wall-street-an/
ULTA,2024-08-28 09:23:58,Did Warren Buffett Really Buy These 4 Stocks?,https://images.financialmodelingprep.com/news/did-warren-buffett-really-buy-these-4-stocks-20240828.jpg,247wallst.com,One of investors' greatest pastimes is following the buying and selling of Warren Buffett and Berkshire Hathaway (NYSE:BRK-B).,https://247wallst.com/investing/2024/08/28/did-warren-buffett-really-buy-these-4-stocks/
ULTA,2024-08-28 06:00:00,Warren Buffett Is Buying Shares of This Company. Should You Do the Same?,https://images.financialmodelingprep.com/news/warren-buffett-is-buying-shares-of-this-company-should-20240828.jpg,fool.com,Berkshire recently initiated a position in retailer Ulta Beauty. Shares of the cosmetics chain are down about 24% in 2024.,https://www.fool.com/investing/2024/08/28/buffett-is-buying-shares-of-this-company-should/
ULTA,2024-08-27 11:55:20,Ulta Beauty Gears Up for Q2 Earnings: Things to Keep in Mind,https://images.financialmodelingprep.com/news/ulta-beauty-gears-up-for-q2-earnings-things-to-keep-20240827.jpg,zacks.com,ULTA's second-quarter performance is likely to reflect gains from strategic priorities. While elevated SG&A costs and a lower gross margin are expected.,https://www.zacks.com/stock/news/2327803/ulta-beauty-gears-up-for-q2-earnings-things-to-keep-in-mind?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_preview-2327803
ULTA,2024-08-27 03:37:30,Ulta Beauty: Quality Business And No FCF Growth Priced In,https://images.financialmodelingprep.com/news/ulta-beauty-quality-business-and-no-fcf-growth-priced-20240827.jpg,seekingalpha.com,"Ulta Beauty's shares have underperformed since April 2023 due to deteriorating fundamentals and a rich valuation. The company's growth slowdown is attributed to market saturation, increased competition from Sephora, and macroeconomic pressures affecting consumer spending. Despite recent setbacks, Ulta's loyalty program and strategic investments provide a margin of safety, with positive catalysts expected in 2H24.",https://seekingalpha.com/article/4717263-ulta-beauty-quality-business-no-fcf-growth-priced-in
ULTA,2024-08-26 10:15:47,"Exploring Analyst Estimates for Ulta (ULTA) Q2 Earnings, Beyond Revenue and EPS",https://images.financialmodelingprep.com/news/exploring-analyst-estimates-for-ulta-ulta-q2-earnings-beyond-20240826.jpg,zacks.com,"Besides Wall Street's top -and-bottom-line estimates for Ulta (ULTA), review projections for some of its key metrics to gain a deeper understanding of how the company might have fared during the quarter ended July 2024.",https://www.zacks.com/stock/news/2326893/exploring-analyst-estimates-for-ulta-ulta-q2-earnings-beyond-revenue-and-eps?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm_preview-2326893
ULTA,2024-08-26 08:15:00,2 Top Growth Stocks You Can Still Buy in August,https://images.financialmodelingprep.com/news/2-top-growth-stocks-you-can-still-buy-in-20240826.jpg,fool.com,Different companies have responded to the bull market in a variety of ways. Intuitive Surgical has seen shares soar as procedure volume and revenue increase steadily.,https://www.fool.com/investing/2024/08/26/2-top-growth-stocks-you-can-still-buy-in-august/
ULTA,2024-08-26 08:00:00,Warren Buffett Just Dumped Apple Stock and Gave His Portfolio a Total Makeover With This Beaten-Down Stock. Time to Buy?,https://images.financialmodelingprep.com/news/warren-buffett-just-dumped-apple-stock-and-gave-his-20240826.jpg,fool.com,"Buffett's Berkshire Hathaway trimmed its giant Apple position by nearly half in the second quarter. At the same time, Berkshire initiated a position in a growing cosmetics retailer, Ulta Beauty.",https://www.fool.com/investing/2024/08/26/warren-buffett-just-dumped-apple-stock-and-gave/
ULTA,2024-08-24 07:25:27,What Is Buffett Doing This Time?,https://images.financialmodelingprep.com/news/what-is-buffett-doing-this-time-20240824.jpg,247wallst.com,"Key Points: Warren Buffett purchased Ulta Beauty, taking advantage of its reduced stock price.",https://247wallst.com/investing/2024/08/24/what-is-buffett-doing-this-time/
ULTA,2024-08-24 06:05:00,3 No-Brainer Warren Buffett Stocks to Buy Right Now,https://images.financialmodelingprep.com/news/3-nobrainer-warren-buffett-stocks-to-buy-right-now-20240824.jpg,fool.com,"Amazon is getting attention for its AI, but its e-commerce business is still gaining ground, too. Coca-Cola has a dual model that relies on its core brands for strength and new brands for high growth.",https://www.fool.com/investing/2024/08/24/3-no-brainer-warren-buffett-stocks-to-buy-right-no/
ULTA,2024-08-23 17:00:00,Warren Buffett Just Bought This Surprising Stock. Should You?,https://images.financialmodelingprep.com/news/warren-buffett-just-bought-this-surprising-stock-should-you-20240823.jpg,fool.com,Ulta runs a differentiated retail business targeting a broad demographic of beauty shoppers. It has one of the best returns on capital in retail.,https://www.fool.com/investing/2024/08/23/warren-buffett-just-bought-this-surprising-stock-s/
ULTA,2024-08-22 11:01:16,Analysts Estimate Ulta Beauty (ULTA) to Report a Decline in Earnings: What to Look Out for,https://images.financialmodelingprep.com/news/analysts-estimate-ulta-beauty-ulta-to-report-a-decline-20240822.jpg,zacks.com,Ulta (ULTA) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/stock/news/2325711/analysts-estimate-ulta-beauty-ulta-to-report-a-decline-in-earnings-what-to-look-out-for?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_9-2325711
ULTA,2024-08-22 10:59:52,4 No-Brainer Stocks to Hold This Fall for Steady Gains,https://images.financialmodelingprep.com/news/4-nobrainer-stocks-to-hold-this-fall-for-steady-20240822.jpg,marketbeat.com,"When markets get volatile, investors of any size and background tend toward certainty in business models and predictability in cash flows. Fitting this category are stocks in the consumer staples sector, known for their defensive nature.",https://www.marketbeat.com/stock-ideas/4-no-brainer-stocks-to-hold-this-fall-for-steady-gains/
ULTA,2024-08-22 10:06:00,"Down More Than 20% This Year, Is Ulta Beauty Stock a Buy?",https://images.financialmodelingprep.com/news/down-more-than-20-this-year-is-ulta-beauty-20240822.jpg,fool.com,Sales trends have deteriorated recently but there's good reason to give Ulta a pass. Management thinks recent changes to marketing could reinvigorate sales in the coming quarters.,https://www.fool.com/investing/2024/08/22/down-more-than-20-this-year-is-ulta-beauty-stock-a/
ULTA,2024-08-22 04:02:00,Prominent Billionaires Just Bought the Dip With These 3 Stocks,https://images.financialmodelingprep.com/news/prominent-billionaires-just-bought-the-dip-with-these-3-20240822.jpg,fool.com,"Warren Buffet is buying shares of a company with stable demand, good profits, and ample stock buybacks. Bill Ackman seems to be betting that a strong consumer brand with an impressive history will find a way to return to growth and better profits.",https://www.fool.com/investing/2024/08/22/prominent-billionaires-just-bought-the-dip-with-th/
ULTA,2024-08-21 08:15:55,3 Must-Buy Stocks Boosting Value with Buybacks—Act Now,https://images.financialmodelingprep.com/news/3-mustbuy-stocks-boosting-value-with-buybacksact-now-20240821.jpg,marketbeat.com,One way that companies increase shareholder value is through stock buybacks. This is a process in which a company reduces the number of outstanding shares available to investors and increases the company's earnings per share.,https://www.marketbeat.com/stock-ideas/3-solid-buy-stocks-that-continue-to-buy-back-their-shares/
ULTA,2024-08-21 07:02:26,3 Buy-and-Forget Stocks for Long-Term Investors,https://images.financialmodelingprep.com/news/3-buyandforget-stocks-for-longterm-investors-20240821.jpg,marketbeat.com,"When markets start to get choppy and volatile, such as today, investors need to find the right mix of stocks to keep in a portfolio to achieve a certain level of safety and predictability in their return profile. After the sharp sell-off and brief recovery in the S&P 500 after the so-called “carry trade,” investors were left with the concern of whether their capital would be safe in the stock market moving forward.",https://www.marketbeat.com/stock-ideas/3-buy-and-forget-stocks-for-long-term-investors/
ULTA,2024-08-19 18:50:56,Ulta Beauty (ULTA) Stock Slides as Market Rises: Facts to Know Before You Trade,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-stock-slides-as-market-rises-facts-20240819.jpg,zacks.com,"Ulta Beauty (ULTA) closed the most recent trading day at $377.06, moving -0.05% from the previous trading session.",https://www.zacks.com/stock/news/2324042/ulta-beauty-ulta-stock-slides-as-market-rises-facts-to-know-before-you-trade?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6-2324042
ULTA,2024-08-19 18:15:00,Buffett Invests in Beauty Stock After a 33% Decline: Is Now the Right Time to Buy?,https://images.financialmodelingprep.com/news/buffett-invests-in-beauty-stock-after-a-33-decline-20240819.jpg,fool.com,Warren Buffett was scooping up shares of Ulta in Q2. The beauty retailer has seen headwinds this year that have put the stock in bargain bin territory.,https://www.fool.com/investing/2024/08/19/buffett-invests-in-beauty-stock-after-a-33-decline/
ULTA,2024-08-18 08:00:00,Berkshire Hathaway Likes Ulta Beauty. Should You?,https://images.financialmodelingprep.com/news/berkshire-hathaway-likes-ulta-beauty-should-you-20240818.jpg,wsj.com,"Berkshire Hathaway's BRK.B 0.83%increase; green up pointing triangle Warren Buffett has famously advised investors to be greedy when others are fearful. This past week, the company scooped up shares of Ulta Beauty ULTA 3.12%increase; green up pointing triangle, which landed in the discount bin after spooking the market.",https://www.wsj.com/business/retail/berkshire-hathaway-likes-ulta-beauty-should-you-bdce9393
ULTA,2024-08-16 16:05:00,"Ulta Beauty to Report Second Quarter Fiscal 2024 Results on August 29, 2024",https://images.financialmodelingprep.com/news/ulta-beauty-to-report-second-quarter-fiscal-2024-results-on-20240816.jpg,businesswire.com,"BOLINGBROOK, Ill.--(BUSINESS WIRE)--Ulta Beauty, Inc. (NASDAQ: ULTA) today announced that its financial results for the second quarter of fiscal 2024 will be released Thursday, August 29, 2024, after the market closes. The Company will host a conference call at 4:30 p.m. ET / 3:30 p.m. CT to discuss the financial results. Investors and analysts who are interested in participating in the call are invited to dial (877) 704-4453. Participants may also listen to a real-time audio webcast of the con.",https://www.businesswire.com/news/home/20240815236372/en/Ulta-Beauty-to-Report-Second-Quarter-Fiscal-2024-Results-on-August-29-2024/
ULTA,2024-08-16 07:36:03,Ulta (ULTA) Surges 11.2%: Is This an Indication of Further Gains?,https://images.financialmodelingprep.com/news/ulta-ulta-surges-112-is-this-an-indication-of-further-20240816.jpg,zacks.com,Ulta (ULTA) was a big mover last session on higher-than-average trading volume. The latest trend in earnings estimate revisions might not help the stock continue moving higher in the near term.,https://www.zacks.com/stock/news/2322806/ulta-ulta-surges-11-2-is-this-an-indication-of-further-gains?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|daily_price_change_3%-2322806
ULTA,2024-08-15 13:16:00,Why Ulta Beauty Stock Looks Gorgeous on Thursday,https://images.financialmodelingprep.com/news/why-ulta-beauty-stock-looks-gorgeous-on-thursday-20240815.jpg,fool.com,Warren Buffett revealed today he has bought a $266 million stake in Ulta Beauty stock. Ulta stock bounced 12% higher on the news.,https://www.fool.com/investing/2024/08/15/why-ulta-beauty-stock-looks-gorgeous-on-thursday/
ULTA,2024-08-15 11:37:02,Warren Buffett's Bet: Why Berkshire Hathaway Bought Ulta Stock,https://images.financialmodelingprep.com/news/warren-buffetts-bet-why-berkshire-hathaway-bought-ulta-stock-20240815.jpg,marketbeat.com,"Warren Buffett and Berkshire Hathaway NYSE: BRK.A filed their quarterly 13-F, sending ripples through equity markets from Apple NASDAQ: AAPL to Ulta Beauty NASDAQ: ULTA. The takeaway from the filing is that Berkshire continues whittling down its position in Apple and other tech plays and is taking a side in the beauty wars.",https://www.marketbeat.com/stock-ideas/warren-buffetts-bet-why-berkshire-hathaway-bought-ulta-stock/
ULTA,2024-08-15 10:03:18,Ulta Beauty Stock Soars on Berkshire Hathaway's Stake,https://images.financialmodelingprep.com/news/ulta-beauty-stock-soars-on-berkshire-hathaways-stake-20240815.jpg,schaeffersresearch.com,"Ulta Beauty Inc  (NASDAQ:ULTA) is up 14.5% to trade at $366.88 at last check, amid news that Warren Buffett's Berkshire Hathaway (BRK) took a $266 million stake in the cosmetics retailer.",https://www.schaeffersresearch.com/content/news/2024/08/15/ulta-beauty-stock-soars-on-berkshire-hathaways-stake
ULTA,2024-08-15 08:50:24,Warren Buffett Just Bought This Beaten-Down Stock,https://images.financialmodelingprep.com/news/warren-buffett-just-bought-this-beatendown-stock-20240815.jpg,fool.com,Ulta Beauty stock is down 30% this year. Why did Warren Buffett buy it?,https://www.fool.com/investing/2024/08/15/warren-buffett-just-bought-this-beaten-down-stock/
ULTA,2024-08-15 02:01:00,"Ulta Beauty stock receives a Warren Buffett boost, but risks remain",https://images.financialmodelingprep.com/news/ulta-beauty-stock-receives-a-warren-buffett-boost-but-risks-20240815.jpg,invezz.com,"Ulta Beauty (ULTA) stock price has been under intense pressure in the past few months. After peaking at $574 earlier this year, it has sunk by over 42% and was trading at $328 on Wednesday, its lowest level in over 52 weeks.",https://invezz.com/news/2024/08/15/ulta-beauty-stock-receives-a-warren-buffett-boost-but-risks-remain/
ULTA,2024-08-14 22:18:20,Watch These Ulta Beauty Price Levels as Stock Surges After Berkshire Hathaway Takes Stake,https://images.financialmodelingprep.com/news/watch-these-ulta-beauty-price-levels-as-stock-surges-after-20240814.jpg,investopedia.com,"Ulta Beauty (ULTA) shares surged nearly 14% in extended trading on Wednesday after a regulatory filing revealed that Warren Buffett's Berkshire Hathaway (BRK.A, BRK.B) had taken a stake in the cosmetics retailer during the second quarter.",https://www.investopedia.com/watch-these-ulta-beauty-price-levels-stock-surges-warren-buffett-berkshire-hathaway-takes-stake-8695670
ULTA,2024-08-14 17:44:50,"Warren Buffett's Firm Chops Apple Position, Enters Holdings in Ulta Beauty and Heico",https://images.financialmodelingprep.com/news/warren-buffetts-firm-chops-apple-position-enters-holdings-in-20240814.jpg,gurufocus.com,"Warren Buffett (Trades, Portfolio), often referred to as ""The Oracle of Omaha,"" is a towering figure in the world of investing. As the chairman of Berkshire Hathaway, Buffett has transformed a struggling textile company into a behemoth that dominates multiple industries.",https://www.gurufocus.com/news/2502919/warren-buffetts-firm-chops-apple-position-enters-holdings-in-ulta-beauty-and-heico
ULTA,2024-08-14 17:11:00,"Warren Buffett's Berkshire Hathaway Takes Ulta Beauty Stake, Sending Shares Up",https://images.financialmodelingprep.com/news/warren-buffetts-berkshire-hathaway-takes-ulta-beauty-stake-sending-20240814.jpg,wsj.com,Warren Buffett's Berkshire Hathaway took a stake in Ulta Beauty ULTA -0.76%decrease; red down pointing triangle in the second quarter while buying more shares of Chubb CB 1.70%increase; green up pointing triangle and Occidental Petroleum OXY -0.90%decrease; red down pointing triangle.,https://www.wsj.com/finance/stocks/warren-buffetts-berkshire-hathaway-takes-ulta-beauty-stake-sending-shares-up-ddf35cac
ULTA,2024-08-14 17:04:24,"Warren Buffett's Berkshire discloses surprise stake in Ulta Beauty, slices Apple",https://images.financialmodelingprep.com/news/warren-buffetts-berkshire-discloses-surprise-stake-in-ulta-beauty-slices-20240814.jpg,nypost.com,"The quarter reflected a big retreat by Buffett from stocks, with Berkshire selling about 390 million Apple shares, or nearly half its stake.",https://nypost.com/2024/08/14/business/warren-buffetts-berkshire-discloses-surprise-stake-in-ulta-beauty/
ULTA,2024-08-14 16:44:00,"Warren Buffett's Berkshire Hathaway bets on Ulta Beauty, and retailer's stock pops 13%",https://images.financialmodelingprep.com/news/warren-buffetts-berkshire-hathaway-bets-on-ulta-beauty-and-20240814.jpg,marketwatch.com,"Berkshire Hathaway Inc.'s quarterly disclosure of its holdings lacked the usual level of suspense this time around, as the Warren Buffett-led entity's recent earnings report revealed that the company shrank its Apple Inc. position sizably in the second quarter.",https://www.marketwatch.com/story/warren-buffetts-berkshire-hathaway-bets-on-ulta-beauty-and-retailers-stock-pops-13-6b4cb4a9
ULTA,2024-08-14 16:42:55,"Berkshire reveals stakes in Ulta Beauty, Heico as it retreats from Apple",https://images.financialmodelingprep.com/news/berkshire-reveals-stakes-in-ulta-beauty-heico-as-it-20240814.jpg,reuters.com,"Warren Buffett's Berkshire Hathaway acquired stakes in cosmetics store chain Ulta Beauty and aircraft parts maker Heico during the second quarter, when it also significantly cut its huge stake in Apple.",https://www.reuters.com/business/finance/berkshire-reveals-stakes-ulta-beauty-heico-it-retreats-apple-2024-08-14/
ULTA,2024-08-08 10:06:06,Ulta Beauty Inc. (ULTA) is Attracting Investor Attention: Here is What You Should Know,https://images.financialmodelingprep.com/news/ulta-beauty-inc-ulta-is-attracting-investor-attention-here-20240808.jpg,zacks.com,"Zacks.com users have recently been watching Ulta (ULTA) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://www.zacks.com/stock/news/2319003/ulta-beauty-inc-ulta-is-attracting-investor-attention-here-is-what-you-should-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2319003
ULTA,2024-08-07 07:05:45,3 High-ROIC Stocks to Watch During a Market Sell-Off,https://images.financialmodelingprep.com/news/3-highroic-stocks-to-watch-during-a-market-selloff-20240807.jpg,marketbeat.com,"During a market sell-off, such as the one investors have been experiencing this week, particularly with Japan's stock market index (Nikkei 225) selling off by double-digits in a single week only to recover by 12% the day after the crash, investors need to know where their money could be allocated as a discount buying strategy. The last time the market sold off by this much was October 2023, and these types of stocks rallied by double-digits in the following quarter.",https://www.marketbeat.com/stock-ideas/3-high-roic-stocks-to-watch-during-a-market-sell-off/
ULTA,2024-08-06 18:51:23,Ulta Beauty (ULTA) Stock Dips While Market Gains: Key Facts,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-stock-dips-while-market-gains-key-20240806.jpg,zacks.com,"Ulta Beauty (ULTA) closed at $326.42 in the latest trading session, marking a -0.26% move from the prior day.",https://www.zacks.com/stock/news/2317382/ulta-beauty-ulta-stock-dips-while-market-gains-key-facts?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6-2317382
